Concurso,Data,MC 5/1
4738,2013-02-20,77
4738,2013-02-20,24
4738,2013-02-20,51
4738,2013-02-20,47
4738,2013-02-20,71
4739,2013-02-23,17
4739,2013-02-23,50
4739,2013-02-23,32
4739,2013-02-23,25
4739,2013-02-23,52
4740,2013-02-27,20
4740,2013-02-27,64
4740,2013-02-27,30
4740,2013-02-27,88
4740,2013-02-27,81
4741,2013-03-02,6
4741,2013-03-02,90
4741,2013-03-02,95
4741,2013-03-02,65
4741,2013-03-02,65
4742,2013-03-06,46
4742,2013-03-06,29
4742,2013-03-06,46
4742,2013-03-06,27
4742,2013-03-06,53
4743,2013-03-09,42
4743,2013-03-09,14
4743,2013-03-09,58
4743,2013-03-09,56
4743,2013-03-09,2
4744,2013-03-13,26
4744,2013-03-13,30
4744,2013-03-13,50
4744,2013-03-13,26
4744,2013-03-13,29
4745,2013-03-16,18
4745,2013-03-16,81
4745,2013-03-16,43
4745,2013-03-16,23
4745,2013-03-16,82
4746,2013-03-20,47
4746,2013-03-20,57
4746,2013-03-20,37
4746,2013-03-20,48
4746,2013-03-20,72
4747,2013-03-23,70
4747,2013-03-23,91
4747,2013-03-23,4
4747,2013-03-23,74
4747,2013-03-23,4
4748,2013-03-27,53
4748,2013-03-27,11
4748,2013-03-27,0
4748,2013-03-27,5
4748,2013-03-27,8
4749,2013-03-30,9
4749,2013-03-30,35
4749,2013-03-30,26
4749,2013-03-30,18
4749,2013-03-30,29
4750,2013-04-03,73
4750,2013-04-03,75
4750,2013-04-03,28
4750,2013-04-03,67
4750,2013-04-03,28
4751,2013-04-06,62
4751,2013-04-06,38
4751,2013-04-06,36
4751,2013-04-06,38
4751,2013-04-06,20
4752,2013-04-10,3
4752,2013-04-10,23
4752,2013-04-10,58
4752,2013-04-10,84
4752,2013-04-10,97
4753,2013-04-13,34
4753,2013-04-13,71
4753,2013-04-13,33
4753,2013-04-13,39
4753,2013-04-13,62
4754,2013-04-17,75
4754,2013-04-17,10
4754,2013-04-17,72
4754,2013-04-17,19
4754,2013-04-17,91
4755,2013-04-20,30
4755,2013-04-20,73
4755,2013-04-20,24
4755,2013-04-20,12
4755,2013-04-20,50
4756,2013-04-24,92
4756,2013-04-24,38
4756,2013-04-24,8
4756,2013-04-24,46
4756,2013-04-24,42
4757,2013-04-27,96
4757,2013-04-27,10
4757,2013-04-27,95
4757,2013-04-27,62
4757,2013-04-27,80
4758,2013-04-30,4
4758,2013-04-30,44
4758,2013-04-30,29
4758,2013-04-30,42
4758,2013-04-30,32
4759,2013-05-04,60
4759,2013-05-04,38
4759,2013-05-04,72
4759,2013-05-04,40
4759,2013-05-04,9
4760,2013-05-08,83
4760,2013-05-08,38
4760,2013-05-08,7
4760,2013-05-08,94
4760,2013-05-08,4
4761,2013-05-11,46
4761,2013-05-11,8
4761,2013-05-11,76
4761,2013-05-11,68
4761,2013-05-11,89
4762,2013-05-15,55
4762,2013-05-15,54
4762,2013-05-15,61
4762,2013-05-15,18
4762,2013-05-15,65
4763,2013-05-18,80
4763,2013-05-18,96
4763,2013-05-18,8
4763,2013-05-18,82
4763,2013-05-18,64
4764,2013-05-22,61
4764,2013-05-22,90
4764,2013-05-22,94
4764,2013-05-22,37
4764,2013-05-22,36
4765,2013-05-25,79
4765,2013-05-25,93
4765,2013-05-25,81
4765,2013-05-25,34
4765,2013-05-25,76
4766,2013-05-29,66
4766,2013-05-29,83
4766,2013-05-29,5
4766,2013-05-29,18
4766,2013-05-29,35
4767,2013-06-01,72
4767,2013-06-01,31
4767,2013-06-01,32
4767,2013-06-01,51
4767,2013-06-01,18
4768,2013-06-05,36
4768,2013-06-05,96
4768,2013-06-05,29
4768,2013-06-05,37
4768,2013-06-05,74
4769,2013-06-08,88
4769,2013-06-08,73
4769,2013-06-08,66
4769,2013-06-08,22
4769,2013-06-08,61
4770,2013-06-12,22
4770,2013-06-12,82
4770,2013-06-12,57
4770,2013-06-12,40
4770,2013-06-12,24
4771,2013-06-15,41
4771,2013-06-15,67
4771,2013-06-15,82
4771,2013-06-15,89
4771,2013-06-15,33
4772,2013-06-19,13
4772,2013-06-19,78
4772,2013-06-19,66
4772,2013-06-19,0
4772,2013-06-19,83
4773,2013-06-22,4
4773,2013-06-22,63
4773,2013-06-22,89
4773,2013-06-22,25
4773,2013-06-22,33
4774,2013-06-26,79
4774,2013-06-26,94
4774,2013-06-26,15
4774,2013-06-26,79
4774,2013-06-26,66
4775,2013-06-29,99
4775,2013-06-29,1
4775,2013-06-29,3
4775,2013-06-29,55
4775,2013-06-29,4
4776,2013-07-03,86
4776,2013-07-03,47
4776,2013-07-03,73
4776,2013-07-03,85
4776,2013-07-03,33
4777,2013-07-06,6
4777,2013-07-06,11
4777,2013-07-06,64
4777,2013-07-06,65
4777,2013-07-06,99
4778,2013-07-10,11
4778,2013-07-10,3
4778,2013-07-10,27
4778,2013-07-10,74
4778,2013-07-10,24
4779,2013-07-13,16
4779,2013-07-13,98
4779,2013-07-13,66
4779,2013-07-13,10
4779,2013-07-13,51
4780,2013-07-17,64
4780,2013-07-17,57
4780,2013-07-17,56
4780,2013-07-17,80
4780,2013-07-17,55
4781,2013-07-20,41
4781,2013-07-20,9
4781,2013-07-20,15
4781,2013-07-20,28
4781,2013-07-20,73
4782,2013-07-24,89
4782,2013-07-24,10
4782,2013-07-24,13
4782,2013-07-24,72
4782,2013-07-24,50
4783,2013-07-27,18
4783,2013-07-27,79
4783,2013-07-27,9
4783,2013-07-27,95
4783,2013-07-27,55
4784,2013-07-31,62
4784,2013-07-31,20
4784,2013-07-31,2
4784,2013-07-31,1
4784,2013-07-31,14
4785,2013-08-03,44
4785,2013-08-03,91
4785,2013-08-03,29
4785,2013-08-03,28
4785,2013-08-03,60
4786,2013-08-07,12
4786,2013-08-07,67
4786,2013-08-07,47
4786,2013-08-07,20
4786,2013-08-07,24
4787,2013-08-10,59
4787,2013-08-10,10
4787,2013-08-10,31
4787,2013-08-10,82
4787,2013-08-10,24
4788,2013-08-14,84
4788,2013-08-14,99
4788,2013-08-14,48
4788,2013-08-14,40
4788,2013-08-14,56
4789,2013-08-17,73
4789,2013-08-17,14
4789,2013-08-17,55
4789,2013-08-17,94
4789,2013-08-17,74
4790,2013-08-21,24
4790,2013-08-21,64
4790,2013-08-21,34
4790,2013-08-21,51
4790,2013-08-21,65
4791,2013-08-24,49
4791,2013-08-24,58
4791,2013-08-24,97
4791,2013-08-24,6
4791,2013-08-24,76
4792,2013-08-28,35
4792,2013-08-28,57
4792,2013-08-28,73
4792,2013-08-28,52
4792,2013-08-28,45
4793,2013-08-31,13
4793,2013-08-31,46
4793,2013-08-31,66
4793,2013-08-31,57
4793,2013-08-31,76
4794,2013-09-04,48
4794,2013-09-04,53
4794,2013-09-04,62
4794,2013-09-04,50
4794,2013-09-04,13
4795,2013-09-06,84
4795,2013-09-06,55
4795,2013-09-06,70
4795,2013-09-06,56
4795,2013-09-06,20
4796,2013-09-11,37
4796,2013-09-11,56
4796,2013-09-11,95
4796,2013-09-11,53
4796,2013-09-11,56
4797,2013-09-14,96
4797,2013-09-14,32
4797,2013-09-14,36
4797,2013-09-14,26
4797,2013-09-14,11
4798,2013-09-18,3
4798,2013-09-18,67
4798,2013-09-18,67
4798,2013-09-18,94
4798,2013-09-18,11
4799,2013-09-21,6
4799,2013-09-21,42
4799,2013-09-21,44
4799,2013-09-21,74
4799,2013-09-21,9
4800,2013-09-25,22
4800,2013-09-25,24
4800,2013-09-25,60
4800,2013-09-25,58
4800,2013-09-25,8
4801,2013-09-28,87
4801,2013-09-28,64
4801,2013-09-28,17
4801,2013-09-28,52
4801,2013-09-28,38
4802,2013-10-02,92
4802,2013-10-02,44
4802,2013-10-02,36
4802,2013-10-02,67
4802,2013-10-02,76
4803,2013-10-05,86
4803,2013-10-05,75
4803,2013-10-05,84
4803,2013-10-05,12
4803,2013-10-05,14
4804,2013-10-09,93
4804,2013-10-09,92
4804,2013-10-09,40
4804,2013-10-09,77
4804,2013-10-09,50
4805,2013-10-11,80
4805,2013-10-11,93
4805,2013-10-11,27
4805,2013-10-11,12
4805,2013-10-11,11
4806,2013-10-16,55
4806,2013-10-16,83
4806,2013-10-16,40
4806,2013-10-16,54
4806,2013-10-16,82
4807,2013-10-19,0
4807,2013-10-19,28
4807,2013-10-19,71
4807,2013-10-19,34
4807,2013-10-19,54
4808,2013-10-23,63
4808,2013-10-23,7
4808,2013-10-23,41
4808,2013-10-23,9
4808,2013-10-23,36
4809,2013-10-26,31
4809,2013-10-26,77
4809,2013-10-26,39
4809,2013-10-26,15
4809,2013-10-26,2
4810,2013-10-30,96
4810,2013-10-30,31
4810,2013-10-30,22
4810,2013-10-30,88
4810,2013-10-30,23
4811,2013-11-01,51
4811,2013-11-01,5
4811,2013-11-01,10
4811,2013-11-01,40
4811,2013-11-01,40
4812,2013-11-06,71
4812,2013-11-06,51
4812,2013-11-06,43
4812,2013-11-06,67
4812,2013-11-06,53
4813,2013-11-09,2
4813,2013-11-09,6
4813,2013-11-09,2
4813,2013-11-09,47
4813,2013-11-09,41
4814,2013-11-13,80
4814,2013-11-13,67
4814,2013-11-13,49
4814,2013-11-13,51
4814,2013-11-13,72
4815,2013-11-16,2
4815,2013-11-16,88
4815,2013-11-16,12
4815,2013-11-16,4
4815,2013-11-16,90
4816,2013-11-20,28
4816,2013-11-20,8
4816,2013-11-20,81
4816,2013-11-20,44
4816,2013-11-20,90
4817,2013-11-23,8
4817,2013-11-23,32
4817,2013-11-23,64
4817,2013-11-23,99
4817,2013-11-23,27
4818,2013-11-27,89
4818,2013-11-27,2
4818,2013-11-27,83
4818,2013-11-27,32
4818,2013-11-27,94
4819,2013-11-30,76
4819,2013-11-30,18
4819,2013-11-30,38
4819,2013-11-30,43
4819,2013-11-30,46
4820,2013-12-04,79
4820,2013-12-04,72
4820,2013-12-04,48
4820,2013-12-04,0
4820,2013-12-04,19
4821,2013-12-07,84
4821,2013-12-07,60
4821,2013-12-07,41
4821,2013-12-07,34
4821,2013-12-07,90
4822,2013-12-11,62
4822,2013-12-11,25
4822,2013-12-11,48
4822,2013-12-11,72
4822,2013-12-11,88
4823,2013-12-14,92
4823,2013-12-14,84
4823,2013-12-14,49
4823,2013-12-14,90
4823,2013-12-14,94
4824,2013-12-18,91
4824,2013-12-18,10
4824,2013-12-18,92
4824,2013-12-18,96
4824,2013-12-18,96
4825,2013-12-21,87
4825,2013-12-21,86
4825,2013-12-21,70
4825,2013-12-21,57
4825,2013-12-21,3
4826,2013-12-24,87
4826,2013-12-24,30
4826,2013-12-24,30
4826,2013-12-24,33
4826,2013-12-24,20
4827,2013-12-28,80
4827,2013-12-28,76
4827,2013-12-28,87
4827,2013-12-28,76
4827,2013-12-28,19
4828,2014-01-02,41
4828,2014-01-02,98
4828,2014-01-02,60
4828,2014-01-02,46
4828,2014-01-02,5
4829,2014-01-04,29
4829,2014-01-04,22
4829,2014-01-04,26
4829,2014-01-04,80
4829,2014-01-04,30
4830,2014-01-08,25
4830,2014-01-08,5
4830,2014-01-08,85
4830,2014-01-08,88
4830,2014-01-08,21
4831,2014-01-11,87
4831,2014-01-11,74
4831,2014-01-11,78
4831,2014-01-11,17
4831,2014-01-11,54
4832,2014-01-15,11
4832,2014-01-15,31
4832,2014-01-15,97
4832,2014-01-15,15
4832,2014-01-15,52
4833,2014-01-18,1
4833,2014-01-18,67
4833,2014-01-18,51
4833,2014-01-18,2
4833,2014-01-18,35
4834,2014-01-22,45
4834,2014-01-22,90
4834,2014-01-22,5
4834,2014-01-22,31
4834,2014-01-22,5
4835,2014-01-25,65
4835,2014-01-25,33
4835,2014-01-25,16
4835,2014-01-25,50
4835,2014-01-25,78
4836,2014-01-29,57
4836,2014-01-29,94
4836,2014-01-29,26
4836,2014-01-29,91
4836,2014-01-29,85
4837,2014-02-01,34
4837,2014-02-01,25
4837,2014-02-01,59
4837,2014-02-01,22
4837,2014-02-01,27
4838,2014-02-05,31
4838,2014-02-05,93
4838,2014-02-05,75
4838,2014-02-05,18
4838,2014-02-05,8
4839,2014-02-08,18
4839,2014-02-08,38
4839,2014-02-08,23
4839,2014-02-08,15
4839,2014-02-08,36
4840,2014-02-12,16
4840,2014-02-12,93
4840,2014-02-12,8
4840,2014-02-12,99
4840,2014-02-12,41
4841,2014-02-15,75
4841,2014-02-15,68
4841,2014-02-15,24
4841,2014-02-15,95
4841,2014-02-15,67
4842,2014-02-19,37
4842,2014-02-19,62
4842,2014-02-19,31
4842,2014-02-19,52
4842,2014-02-19,61
4843,2014-02-22,60
4843,2014-02-22,5
4843,2014-02-22,42
4843,2014-02-22,78
4843,2014-02-22,60
4844,2014-02-26,87
4844,2014-02-26,94
4844,2014-02-26,66
4844,2014-02-26,31
4844,2014-02-26,41
4845,2014-03-01,17
4845,2014-03-01,0
4845,2014-03-01,42
4845,2014-03-01,9
4845,2014-03-01,24
4846,2014-03-06,74
4846,2014-03-06,70
4846,2014-03-06,55
4846,2014-03-06,14
4846,2014-03-06,39
4847,2014-03-08,87
4847,2014-03-08,0
4847,2014-03-08,82
4847,2014-03-08,0
4847,2014-03-08,87
4848,2014-03-12,56
4848,2014-03-12,54
4848,2014-03-12,63
4848,2014-03-12,82
4848,2014-03-12,10
4849,2014-03-15,24
4849,2014-03-15,72
4849,2014-03-15,33
4849,2014-03-15,30
4849,2014-03-15,42
4850,2014-03-19,9
4850,2014-03-19,61
4850,2014-03-19,50
4850,2014-03-19,70
4850,2014-03-19,54
4851,2014-03-22,80
4851,2014-03-22,3
4851,2014-03-22,30
4851,2014-03-22,42
4851,2014-03-22,33
4852,2014-03-26,5
4852,2014-03-26,70
4852,2014-03-26,31
4852,2014-03-26,96
4852,2014-03-26,55
4853,2014-03-29,18
4853,2014-03-29,52
4853,2014-03-29,23
4853,2014-03-29,0
4853,2014-03-29,27
4854,2014-04-02,55
4854,2014-04-02,14
4854,2014-04-02,24
4854,2014-04-02,2
4854,2014-04-02,42
4855,2014-04-05,82
4855,2014-04-05,31
4855,2014-04-05,14
4855,2014-04-05,70
4855,2014-04-05,43
4856,2014-04-09,16
4856,2014-04-09,95
4856,2014-04-09,51
4856,2014-04-09,33
4856,2014-04-09,62
4857,2014-04-12,29
4857,2014-04-12,86
4857,2014-04-12,92
4857,2014-04-12,44
4857,2014-04-12,16
4858,2014-04-16,78
4858,2014-04-16,80
4858,2014-04-16,29
4858,2014-04-16,64
4858,2014-04-16,0
4859,2014-04-19,35
4859,2014-04-19,7
4859,2014-04-19,50
4859,2014-04-19,18
4859,2014-04-19,44
4860,2014-04-23,95
4860,2014-04-23,52
4860,2014-04-23,77
4860,2014-04-23,59
4860,2014-04-23,16
4861,2014-04-26,31
4861,2014-04-26,8
4861,2014-04-26,41
4861,2014-04-26,77
4861,2014-04-26,36
4862,2014-04-30,25
4862,2014-04-30,14
4862,2014-04-30,91
4862,2014-04-30,50
4862,2014-04-30,95
4863,2014-05-03,25
4863,2014-05-03,7
4863,2014-05-03,72
4863,2014-05-03,47
4863,2014-05-03,8
4864,2014-05-07,78
4864,2014-05-07,22
4864,2014-05-07,92
4864,2014-05-07,94
4864,2014-05-07,71
4865,2014-05-10,95
4865,2014-05-10,16
4865,2014-05-10,91
4865,2014-05-10,44
4865,2014-05-10,42
4866,2014-05-14,66
4866,2014-05-14,63
4866,2014-05-14,16
4866,2014-05-14,49
4866,2014-05-14,64
4867,2014-05-17,14
4867,2014-05-17,53
4867,2014-05-17,51
4867,2014-05-17,22
4867,2014-05-17,72
4868,2014-05-21,9
4868,2014-05-21,80
4868,2014-05-21,71
4868,2014-05-21,5
4868,2014-05-21,14
4869,2014-05-24,36
4869,2014-05-24,30
4869,2014-05-24,27
4869,2014-05-24,59
4869,2014-05-24,68
4870,2014-05-28,16
4870,2014-05-28,18
4870,2014-05-28,82
4870,2014-05-28,53
4870,2014-05-28,61
4871,2014-05-31,59
4871,2014-05-31,49
4871,2014-05-31,90
4871,2014-05-31,44
4871,2014-05-31,29
4872,2014-06-04,2
4872,2014-06-04,40
4872,2014-06-04,40
4872,2014-06-04,32
4872,2014-06-04,91
4873,2014-06-07,69
4873,2014-06-07,25
4873,2014-06-07,40
4873,2014-06-07,14
4873,2014-06-07,86
4874,2014-06-11,80
4874,2014-06-11,59
4874,2014-06-11,96
4874,2014-06-11,56
4874,2014-06-11,19
4875,2014-06-14,77
4875,2014-06-14,30
4875,2014-06-14,61
4875,2014-06-14,76
4875,2014-06-14,3
4876,2014-06-18,37
4876,2014-06-18,30
4876,2014-06-18,25
4876,2014-06-18,16
4876,2014-06-18,79
4877,2014-06-21,2
4877,2014-06-21,67
4877,2014-06-21,63
4877,2014-06-21,58
4877,2014-06-21,99
4878,2014-06-25,75
4878,2014-06-25,26
4878,2014-06-25,44
4878,2014-06-25,37
4878,2014-06-25,83
4879,2014-06-28,22
4879,2014-06-28,0
4879,2014-06-28,14
4879,2014-06-28,48
4879,2014-06-28,33
4880,2014-07-02,4
4880,2014-07-02,38
4880,2014-07-02,44
4880,2014-07-02,12
4880,2014-07-02,64
4881,2014-07-05,26
4881,2014-07-05,39
4881,2014-07-05,74
4881,2014-07-05,62
4881,2014-07-05,81
4882,2014-07-09,28
4882,2014-07-09,77
4882,2014-07-09,29
4882,2014-07-09,77
4882,2014-07-09,95
4883,2014-07-12,58
4883,2014-07-12,35
4883,2014-07-12,27
4883,2014-07-12,53
4883,2014-07-12,40
4884,2014-07-16,17
4884,2014-07-16,70
4884,2014-07-16,63
4884,2014-07-16,46
4884,2014-07-16,91
4885,2014-07-19,82
4885,2014-07-19,27
4885,2014-07-19,72
4885,2014-07-19,35
4885,2014-07-19,61
4886,2014-07-23,62
4886,2014-07-23,1
4886,2014-07-23,45
4886,2014-07-23,4
4886,2014-07-23,58
4887,2014-07-26,28
4887,2014-07-26,68
4887,2014-07-26,73
4887,2014-07-26,67
4887,2014-07-26,73
4888,2014-07-30,43
4888,2014-07-30,8
4888,2014-07-30,77
4888,2014-07-30,15
4888,2014-07-30,43
4889,2014-08-02,31
4889,2014-08-02,51
4889,2014-08-02,3
4889,2014-08-02,10
4889,2014-08-02,76
4890,2014-08-06,94
4890,2014-08-06,14
4890,2014-08-06,31
4890,2014-08-06,73
4890,2014-08-06,61
4891,2014-08-09,5
4891,2014-08-09,43
4891,2014-08-09,89
4891,2014-08-09,45
4891,2014-08-09,28
4892,2014-08-13,68
4892,2014-08-13,47
4892,2014-08-13,68
4892,2014-08-13,67
4892,2014-08-13,32
4893,2014-08-16,85
4893,2014-08-16,18
4893,2014-08-16,26
4893,2014-08-16,53
4893,2014-08-16,0
4894,2014-08-20,26
4894,2014-08-20,0
4894,2014-08-20,46
4894,2014-08-20,99
4894,2014-08-20,43
4895,2014-08-23,96
4895,2014-08-23,43
4895,2014-08-23,81
4895,2014-08-23,21
4895,2014-08-23,48
4896,2014-08-27,63
4896,2014-08-27,44
4896,2014-08-27,81
4896,2014-08-27,53
4896,2014-08-27,18
4897,2014-08-30,47
4897,2014-08-30,17
4897,2014-08-30,52
4897,2014-08-30,55
4897,2014-08-30,40
4898,2014-09-03,62
4898,2014-09-03,35
4898,2014-09-03,64
4898,2014-09-03,67
4898,2014-09-03,85
4899,2014-09-06,82
4899,2014-09-06,58
4899,2014-09-06,42
4899,2014-09-06,76
4899,2014-09-06,71
4900,2014-09-10,59
4900,2014-09-10,7
4900,2014-09-10,10
4900,2014-09-10,4
4900,2014-09-10,53
4901,2014-09-13,15
4901,2014-09-13,41
4901,2014-09-13,25
4901,2014-09-13,27
4901,2014-09-13,44
4902,2014-09-17,2
4902,2014-09-17,91
4902,2014-09-17,19
4902,2014-09-17,41
4902,2014-09-17,89
4903,2014-09-20,13
4903,2014-09-20,34
4903,2014-09-20,36
4903,2014-09-20,49
4903,2014-09-20,69
4904,2014-09-24,39
4904,2014-09-24,96
4904,2014-09-24,49
4904,2014-09-24,27
4904,2014-09-24,95
4905,2014-09-27,18
4905,2014-09-27,52
4905,2014-09-27,54
4905,2014-09-27,14
4905,2014-09-27,90
4906,2014-10-01,23
4906,2014-10-01,93
4906,2014-10-01,54
4906,2014-10-01,46
4906,2014-10-01,34
4907,2014-10-04,38
4907,2014-10-04,53
4907,2014-10-04,43
4907,2014-10-04,15
4907,2014-10-04,8
4908,2014-10-08,15
4908,2014-10-08,81
4908,2014-10-08,5
4908,2014-10-08,25
4908,2014-10-08,9
4909,2014-10-11,31
4909,2014-10-11,71
4909,2014-10-11,14
4909,2014-10-11,37
4909,2014-10-11,47
4910,2014-10-15,30
4910,2014-10-15,96
4910,2014-10-15,14
4910,2014-10-15,88
4910,2014-10-15,66
4911,2014-10-18,50
4911,2014-10-18,82
4911,2014-10-18,43
4911,2014-10-18,69
4911,2014-10-18,12
4912,2014-10-22,8
4912,2014-10-22,8
4912,2014-10-22,3
4912,2014-10-22,38
4912,2014-10-22,64
4913,2014-10-25,78
4913,2014-10-25,39
4913,2014-10-25,81
4913,2014-10-25,45
4913,2014-10-25,11
4914,2014-10-29,35
4914,2014-10-29,1
4914,2014-10-29,38
4914,2014-10-29,31
4914,2014-10-29,92
4915,2014-11-01,48
4915,2014-11-01,87
4915,2014-11-01,43
4915,2014-11-01,14
4915,2014-11-01,64
4916,2014-11-05,71
4916,2014-11-05,1
4916,2014-11-05,27
4916,2014-11-05,61
4916,2014-11-05,95
4917,2014-11-08,92
4917,2014-11-08,16
4917,2014-11-08,30
4917,2014-11-08,51
4917,2014-11-08,60
4918,2014-11-12,44
4918,2014-11-12,51
4918,2014-11-12,42
4918,2014-11-12,37
4918,2014-11-12,27
4919,2014-11-14,87
4919,2014-11-14,81
4919,2014-11-14,27
4919,2014-11-14,64
4919,2014-11-14,38
4920,2014-11-19,22
4920,2014-11-19,13
4920,2014-11-19,38
4920,2014-11-19,9
4920,2014-11-19,18
4921,2014-11-22,40
4921,2014-11-22,63
4921,2014-11-22,59
4921,2014-11-22,23
4921,2014-11-22,12
4922,2014-11-26,18
4922,2014-11-26,16
4922,2014-11-26,62
4922,2014-11-26,70
4922,2014-11-26,13
4923,2014-11-29,21
4923,2014-11-29,63
4923,2014-11-29,17
4923,2014-11-29,27
4923,2014-11-29,17
4924,2014-12-03,1
4924,2014-12-03,97
4924,2014-12-03,28
4924,2014-12-03,40
4924,2014-12-03,74
4925,2014-12-06,43
4925,2014-12-06,79
4925,2014-12-06,72
4925,2014-12-06,64
4925,2014-12-06,57
4926,2014-12-10,78
4926,2014-12-10,68
4926,2014-12-10,63
4926,2014-12-10,65
4926,2014-12-10,83
4927,2014-12-13,45
4927,2014-12-13,63
4927,2014-12-13,24
4927,2014-12-13,20
4927,2014-12-13,1
4928,2014-12-17,48
4928,2014-12-17,44
4928,2014-12-17,41
4928,2014-12-17,20
4928,2014-12-17,41
4929,2014-12-20,12
4929,2014-12-20,11
4929,2014-12-20,63
4929,2014-12-20,77
4929,2014-12-20,43
4930,2014-12-24,0
4930,2014-12-24,14
4930,2014-12-24,13
4930,2014-12-24,36
4930,2014-12-24,19
4931,2014-12-27,46
4931,2014-12-27,49
4931,2014-12-27,21
4931,2014-12-27,93
4931,2014-12-27,51
4932,2014-12-31,76
4932,2014-12-31,56
4932,2014-12-31,14
4932,2014-12-31,7
4932,2014-12-31,68
4933,2015-01-03,21
4933,2015-01-03,31
4933,2015-01-03,37
4933,2015-01-03,25
4933,2015-01-03,76
4934,2015-01-07,99
4934,2015-01-07,31
4934,2015-01-07,26
4934,2015-01-07,2
4934,2015-01-07,58
4935,2015-01-10,99
4935,2015-01-10,92
4935,2015-01-10,12
4935,2015-01-10,74
4935,2015-01-10,24
4936,2015-01-14,95
4936,2015-01-14,23
4936,2015-01-14,4
4936,2015-01-14,4
4936,2015-01-14,43
4937,2015-01-17,33
4937,2015-01-17,18
4937,2015-01-17,32
4937,2015-01-17,64
4937,2015-01-17,97
4938,2015-01-21,12
4938,2015-01-21,67
4938,2015-01-21,80
4938,2015-01-21,8
4938,2015-01-21,99
4939,2015-01-24,34
4939,2015-01-24,22
4939,2015-01-24,5
4939,2015-01-24,73
4939,2015-01-24,82
4940,2015-01-28,17
4940,2015-01-28,74
4940,2015-01-28,90
4940,2015-01-28,44
4940,2015-01-28,90
4941,2015-01-31,99
4941,2015-01-31,71
4941,2015-01-31,7
4941,2015-01-31,36
4941,2015-01-31,27
4942,2015-02-04,85
4942,2015-02-04,8
4942,2015-02-04,71
4942,2015-02-04,43
4942,2015-02-04,77
4943,2015-02-07,57
4943,2015-02-07,33
4943,2015-02-07,61
4943,2015-02-07,39
4943,2015-02-07,1
4944,2015-02-11,89
4944,2015-02-11,8
4944,2015-02-11,15
4944,2015-02-11,87
4944,2015-02-11,65
4945,2015-02-14,69
4945,2015-02-14,20
4945,2015-02-14,60
4945,2015-02-14,49
4945,2015-02-14,34
4946,2015-02-18,25
4946,2015-02-18,62
4946,2015-02-18,79
4946,2015-02-18,76
4946,2015-02-18,56
4947,2015-02-21,85
4947,2015-02-21,48
4947,2015-02-21,5
4947,2015-02-21,95
4947,2015-02-21,55
4948,2015-02-25,19
4948,2015-02-25,60
4948,2015-02-25,57
4948,2015-02-25,76
4948,2015-02-25,85
4949,2015-02-28,56
4949,2015-02-28,59
4949,2015-02-28,33
4949,2015-02-28,46
4949,2015-02-28,81
4950,2015-03-04,93
4950,2015-03-04,9
4950,2015-03-04,68
4950,2015-03-04,14
4950,2015-03-04,28
4951,2015-03-07,87
4951,2015-03-07,80
4951,2015-03-07,35
4951,2015-03-07,75
4951,2015-03-07,85
4952,2015-03-11,82
4952,2015-03-11,63
4952,2015-03-11,95
4952,2015-03-11,43
4952,2015-03-11,56
4953,2015-03-14,85
4953,2015-03-14,73
4953,2015-03-14,77
4953,2015-03-14,75
4953,2015-03-14,11
4954,2015-03-18,77
4954,2015-03-18,9
4954,2015-03-18,32
4954,2015-03-18,51
4954,2015-03-18,18
4955,2015-03-21,77
4955,2015-03-21,46
4955,2015-03-21,75
4955,2015-03-21,3
4955,2015-03-21,16
4956,2015-03-25,24
4956,2015-03-25,76
4956,2015-03-25,59
4956,2015-03-25,71
4956,2015-03-25,47
4957,2015-03-28,62
4957,2015-03-28,10
4957,2015-03-28,35
4957,2015-03-28,50
4957,2015-03-28,34
4958,2015-04-01,60
4958,2015-04-01,95
4958,2015-04-01,35
4958,2015-04-01,52
4958,2015-04-01,68
4959,2015-04-04,27
4959,2015-04-04,37
4959,2015-04-04,36
4959,2015-04-04,87
4959,2015-04-04,79
4960,2015-04-08,42
4960,2015-04-08,60
4960,2015-04-08,44
4960,2015-04-08,61
4960,2015-04-08,53
4961,2015-04-11,22
4961,2015-04-11,62
4961,2015-04-11,62
4961,2015-04-11,14
4961,2015-04-11,57
4962,2015-04-15,87
4962,2015-04-15,15
4962,2015-04-15,32
4962,2015-04-15,14
4962,2015-04-15,21
4963,2015-04-18,17
4963,2015-04-18,5
4963,2015-04-18,56
4963,2015-04-18,70
4963,2015-04-18,25
4964,2015-04-22,46
4964,2015-04-22,22
4964,2015-04-22,50
4964,2015-04-22,86
4964,2015-04-22,92
4965,2015-04-25,20
4965,2015-04-25,29
4965,2015-04-25,48
4965,2015-04-25,37
4965,2015-04-25,22
4966,2015-04-29,97
4966,2015-04-29,31
4966,2015-04-29,56
4966,2015-04-29,4
4966,2015-04-29,74
4967,2015-05-02,50
4967,2015-05-02,11
4967,2015-05-02,58
4967,2015-05-02,61
4967,2015-05-02,84
4968,2015-05-06,70
4968,2015-05-06,36
4968,2015-05-06,63
4968,2015-05-06,57
4968,2015-05-06,91
4969,2015-05-09,65
4969,2015-05-09,66
4969,2015-05-09,66
4969,2015-05-09,75
4969,2015-05-09,47
4970,2015-05-13,14
4970,2015-05-13,36
4970,2015-05-13,77
4970,2015-05-13,53
4970,2015-05-13,72
